"Ужасы, мистика",https://mybook.ru/catalog/uzhasy-mistika-trillery/books/,Болотница,Татьяна Мастрюкова,ЭКСКЛЮЗИВ! Расширенная версия книги только для читателей ЛитРес,https://mybook.ru/author/tatyana-mastryukova/bolotnica-4/,https://i1.mybook.io/p/x756/book_covers/f8/b7/f8b73e33-1de1-4112-bbf3-69d6a50d2de2.jpg
"Ужасы, мистика",https://mybook.ru/catalog/uzhasy-mistika-trillery/books/,Семь смертей Эвелины Хардкасл,Стюарт Тёртон,"Впервые на русском – «головоломная, и притом совершенно органичная, смесь „Аббатства Даунтон“ и „Дня сурка“, Агаты Кристи и сериалов типа „Квантовый скачок“» (Sunday Express). «Эта книга свела меня с ума»,– пишет маститая Софи Ханна, и ей вторит автор «Женщины в окне» А.Дж.Финн: «Освежающе оригинально, нечеловечески хитроумно… Жаль, что не я сам это написал».",https://mybook.ru/author/styuart-tyorton/sem-smertej-eveliny-hardkasl/,https://i2.mybook.io/p/x756/book_covers/2b/56/2b561a7d-bb13-406f-a9cf-07b2db296c0d.jpg
"Ужасы, мистика",https://mybook.ru/catalog/uzhasy-mistika-trillery/books/,Тишина старого кладбища,Елена Обухова,"С незапамятных времен души умерших людей находили способ связаться с миром живых, чтобы сообщить им что-то важное или добиться справедливости. Спиритические доски, явления, автописьмо, общение через медиумов – все эти способы уже не раз доказали свое право на существование. А что делать, если умершая одногруппница продолжает писать тебе сообщения в Скайпе? Может быть, кто-то просто завладел доступом к ее учетной записи и так развлекается. Но почему тогда все ее предупреждения подтверждаются? И как сообщения приходят на компьютер, который даже не подключен к Интернету?",https://mybook.ru/author/lena-obuhova/tishina-starogo-kladbisha/,https://i1.mybook.io/p/x756/book_covers/d1/e6/d1e69b99-dc37-4e41-be41-344fb08b9f6d.jpg
"Ужасы, мистика",https://mybook.ru/catalog/uzhasy-mistika-trillery/books/,Террор,Дэн Симмонс,"«Террор» — книга писателя Дэна Симмонса, в которой элементы фэнтези сочетаются с исторической основой и динамичным детективным сюжетом. В 2014 году был обнаружен корабль «Эребус», который еще в середине 19 века отправился в экспедицию в поисках перехода из Атлантического океана в Тихий и бесследно пропал. Настоящая причина произошедшего до сих пор неизвестна. Ученые выдвигали гипотезы о непогоде, нехватке продовольствия, несчастном случае, однако Симмонс предлагает в книге собственный вариант развития событий. Причина крушения корабля заключается в появлении из морских глубин неведомого чудища.",https://mybook.ru/author/den-simmons/terror/,https://i3.mybook.io/p/x756/book_covers/31/83/31835c3c-42d5-461d-a5c5-73ea08859bdd.jpg
Фантастика,https://mybook.ru/catalog/fantastika/books/,Цветы для Элджернона,Дэниел Киз,Когда-то это считалось фантастикой.,https://mybook.ru/author/deniel-kiz/cvety-dlya-eldzhernona/,https://i1.mybook.io/p/x756/book_covers/42/d8/42d821eb-b99d-4e4f-ad56-1cea7335ee84.jpg
Фантастика,https://mybook.ru/catalog/fantastika/books/,1984,Джордж Оруэлл,"Фантастическая антиутопия Оруэлла – это мир тотального контроля и страха, где люди живут ради войны, ради того, чтобы скрыть правду и воспитать настоящих патриотов. В жестоком тоталитарном государстве люди лишены гражданских прав и собственного мнения. Культ Большого Брата подразумевает жесткую социальную иерархию, где даже проявление любви считается мыслепреступлением. Уинстон Смит понимает, что он пешка в этой истории, и тем не менее пытается что-то изменить. «1984» – это аллюзия на страны, в которых господствовал тоталитаризм. В ХХ веке книга была запрещена в социалистических государствах и вызвала волну возмущения по всему миру. Сейчас же «1984» считается ключевым произведением в жанре антиутопии.",https://mybook.ru/author/dzhordzh-oruell/1984/,https://i1.mybook.io/p/x756/book_covers/66/d7/66d7bb5e-5021-4c21-9660-942057d1146e.jpg
Фантастика,https://mybook.ru/catalog/fantastika/books/,Задача трех тел,Лю Цысинь,"Они придут, и Земля вновь станет гармоничным и процветающим миром…",https://mybook.ru/author/lyu-cysin-2/zadacha-treh-tel-7/,https://i2.mybook.io/p/x756/book_covers/35/8f/358f722e-7290-4e08-931c-e2dd7e8bb68b.jpg
Фантастика,https://mybook.ru/catalog/fantastika/books/,Понедельник начинается всубботу,Аркадий и Борис Стругацкие,Шедевр русской фантастики!!!,https://mybook.ru/author/arkadij-i-boris-strugackie/ponedelnik-nachinaetsya-v-subbotu/,https://i1.mybook.io/p/x756/book_covers/89/37/89376708-7c2a-494d-baf9-0ad729d162ce.jpg
Фантастика,https://mybook.ru/catalog/fantastika/books/,Собачье сердце,Михаил Булгаков,"Смелая как по идее, так и по языку, повесть Михаила Афанасьевича Булгакова «Собачье сердце» по праву считается одной из самых значимых и показательных литературных работ своего времени.",https://mybook.ru/author/mihail-bulgakov/sobache-serdce/,https://i1.mybook.io/p/x756/book_covers/3f/c5/3fc50267-66da-4158-84ad-580a4254c7e6.jpg
Фантастика,https://mybook.ru/catalog/fantastika/books/,Скотный Двор,Джордж Оруэлл,"Притча, полная юмора и сарказма. Может ли скромная ферма стать символом тоталитарного общества? Конечно, да. Но… каким увидят это общество его «граждане» – животные, обреченные на бойню?",https://mybook.ru/author/dzhordzh-oruell/skotnyj-dvor-1/,https://i2.mybook.io/p/x756/book_covers/d1/ff/d1ff78fd-e3b2-4847-813a-3e24626a5266.jpg
Фантастика,https://mybook.ru/catalog/fantastika/books/,Происхождение,Дэн Браун,"Роберт Лэнгдон прибывает в музей Гуггенхайма в Бильбао по приглашению друга и бывшего студента Эдмонда Кирша. Миллиардер и компьютерный гуру, он известен своими удивительными открытиями и предсказаниями. И этим вечером Кирш собирается «перевернуть все современные научные представления о мире», дав ответ на два главных вопроса, волнующих человечество на протяжении всей истории:",https://mybook.ru/author/den-braun/proishozhdenie-2/,https://i3.mybook.io/p/x756/book_covers/d6/e1/d6e137c3-2062-42af-8267-628432e5d452.jpg
Фантастика,https://mybook.ru/catalog/fantastika/books/,Дюна,Фрэнк Герберт,"Фрэнк Герберт (1920–1986) успел написать много, но в истории остался прежде всего как автор эпопеи «Дюна». Возможно, самой прославленной фантастической саги двадцатого столетия, саги, переведенной на десятки языков и завоевавшей по всему миру миллионы поклонников. Самый авторитетный журнал научной фантастики «Локус» признал «Дюну», первый роман эпопеи о песчаной планете, лучшим научно-фантастическим романом всех времен и народов. В «Дюне» Фрэнку Герберту удалось совершить невозможное – создать своеобразную «хронику далекого будущего». И не было за всю историю мировой фантастики картины грядущего более яркой, более зримой, более мощной и оригинальной.",https://mybook.ru/author/frenk-gerbert-herbert/dyuna/,https://i2.mybook.io/p/x756/book_covers/f4/27/f427de7b-1a35-4d1f-ba25-0da9280e0a78.jpg
Фантастика,https://mybook.ru/catalog/fantastika/books/,Северный дракон,Ерофей Трофимов,"Революция – дело страшное, и когда она случается, плохо становится всем. И правым, и виноватым. Так случилось и теперь. Едва только в Российской империи началась революция, как нехорошо стало и всем её соседям. В том числе и Поднебесной империи. Японская интервенция, безвластие и многие другие прелести того страшного времени. Так что, юному казачку из небольшой станицы придётся вспомнить всё, чему его когда-то учили, чтобы просто выжить…",https://mybook.ru/author/erofej-trofimov/severnyj-drakon-3/,https://i2.mybook.io/p/x756/book_covers/eb/92/eb92c248-f9fc-427f-be6f-5db87beff030.jpg
Фантастика,https://mybook.ru/catalog/fantastika/books/,Темный лес,Лю Цысинь,"Продолжение феноменальной «Задачи трех тел», романа великого китайского фантаста Лю Цысиня.",https://mybook.ru/author/lyu-cysin-2/temnyj-les-21/,https://i2.mybook.io/p/x756/book_covers/39/84/39841bd7-c87d-48bc-9494-60f9c7901411.jpg
Фэнтези,https://mybook.ru/catalog/fentezi/books/,Стажировка вне закона,Надежда Мамаева,"Если вечером в подворотне ты столкнулась с грабителями, то это – к неприятностям. Для бандитов. Если фэйри решил помочь тебе разобраться с преступниками и тем осчастливить – значит, спасенья нет. Для тебя. Если на следующий день выясняется, что стажировку ты будешь проходить в Долине Холмов, а твоим наставником станет тот самый дивный, с котором накануне вас столкнула судьба, то это – к большим проблемам. Для него. Ведь там, где появляются сидхе, случайности исключены. Зато в избытке цинизма, сарказма и хладнокровия. У одного дивного всего этого так точно в достатке. А еще он надменный и со сложным характером. Таким же непростым, как и дело, которое нам предстоит раскрыть. Сможем ли мы распутать клубок тайн Неблагого двора и при этом не запутаться в наших с фэйри чувствах друг к другу, которые столь противоречивы?",https://mybook.ru/author/nadezhda-mamaeva/stazhirovka-vne-zakona/,https://i2.mybook.io/p/x756/book_covers/8c/77/8c77d136-10a3-49d6-a680-798ee0fd5ed3.jpg
Фэнтези,https://mybook.ru/catalog/fentezi/books/,Университет Льда: Холода несуществует,Дарья Стааль,"Быть огненным магом в мире Льда – так себе удовольствие, но деваться некуда. Война разрушила мой мир, и я выросла в недружелюбных снегах среди высокомерных ледяных магов. Мы с друзьями честно пытались не привлекать к себе внимание, и нам даже почти удалось доучиться в Университете Льда без проблем… Пока однажды мой названый братец не ввязался в драку, а моей скромной персоной не заинтересовался ледяной лорд.",https://mybook.ru/author/darya-staal/universitet-lda-sogrej-menya-esli-smozhesh/,https://i1.mybook.io/p/x756/book_covers/da/d7/dad774d7-1a39-4b28-8608-0626c99d183e.jpg
Фэнтези,https://mybook.ru/catalog/fentezi/books/,Ввоенную академию требуется…,Надежда Мамаева,"«Хорошо летается не только на метлах, но и на бочках с ромом. Особенно когда тот горит и готов взорваться» – из наставлений опытного контрабандиста своему ученику.",https://mybook.ru/author/nadezhda-mamaeva/v-voennuyu-akademiyu-trebuetsya-6/,https://i2.mybook.io/p/x756/book_covers/eb/5c/eb5c76cc-4193-4335-8746-0442ec8f7953.jpg
Фэнтези,https://mybook.ru/catalog/fentezi/books/,Зачетная алхимия. Приручить дракона,Викки Латта,"Хочешь, чтобы тебя считали честной,– лги.",https://mybook.ru/author/vikki-latta/zachetnaya-alhimiya-priruchit-drakona-2/,https://i3.mybook.io/p/x756/book_covers/ac/04/ac042c92-c218-4af4-956d-413050328770.jpg
Фэнтези,https://mybook.ru/catalog/fentezi/books/,"Дракон, который все испортил",Матильда Старр,"Вышло так, что небо решило послать мне дракона… Тот еще подарочек! И, по ходу дела, не стало заморачиваться с упаковкой и всеми этими глупостями. Одним прекрасным утром дракон просто рухнул в мой сад…",https://mybook.ru/author/matilda-starr-3/drakon-kotoryj-vse-isportil/,https://i3.mybook.io/p/x756/book_covers/a7/b8/a7b8a1b2-1ca1-4ac6-a82a-024c525d6dfc.jpg
Фэнтези,https://mybook.ru/catalog/fentezi/books/,"Крапива, которая любила читать. Книга2",Джейд Дэвлин,"Древняя семья, где яд в десерте – всего лишь приправа, а кинжал под подолом обязана иметь любая уважающая себя леди?",https://mybook.ru/author/dzhejd-devlin-3/krapiva-kotoraya-lyubila-chitat-kniga-2-2/,https://i1.mybook.io/p/x756/book_covers/e8/a1/e8a1709c-58b2-4bcf-a578-fb5232b9db7a.jpg
Фэнтези,https://mybook.ru/catalog/fentezi/books/,"Крапива, которая любила читать",Джейд Дэвлин,"Древняя семья, где яд в десерте – всего лишь приправа, а кинжал под подолом обязана иметь любая уважающая себя леди?",https://mybook.ru/author/dzhejd-devlin-3/krapiva-kotoraya-lyubila-chitat-2/,https://i1.mybook.io/p/x756/book_covers/86/cd/86cddc40-34ca-452e-842e-c98ce141f3a3.jpg
Фэнтези,https://mybook.ru/catalog/fentezi/books/,Алая сова Инсолье,Джейд Дэвлин,"Попасть вдругой мир, чтобы обрести зрение ивстретить судьбу? Почемубы нет. Особенно если эта судьба– злющая, какне знаю кто, нотакая красивая…",https://mybook.ru/author/dzhejd-devlin-3/alaya-sova-insole-2/,https://i2.mybook.io/p/x756/book_covers/70/cb/70cb027a-314a-452a-a6bc-63440e200460.jpg
Фэнтези,https://mybook.ru/catalog/fentezi/books/,Любовь ипрочие яды,Дарья Стааль,"Родиться без магии в одной из самых древних магический семей – половина беды. Вторая – это родственники, которые решили опекать меня во что бы то ни стало. Я сбежала от них на край страны, поступила в академию и думала, что вот теперь-то смогу взять свою жизнь в свои руки.",https://mybook.ru/author/darya-staal/lyubov-i-prochie-yady/,https://i3.mybook.io/p/x756/book_covers/6f/5a/6f5a9feb-6e0a-4d34-be61-83a421802b41.jpg
Фэнтези,https://mybook.ru/catalog/fentezi/books/,Зачетная алхимия. Разозлить дракона,Викки Латта,"Я лишь хотела выручить своего брата, а попала в крупные неприятности. И имя им – отдел ночных стражей! Теперь я прохожу там практику под руководством жесткого, надменного ледяного дракона.",https://mybook.ru/author/vikki-latta/zachetnaya-alhimiya-razozlit-drakona-2/,https://i1.mybook.io/p/x756/book_covers/9a/c0/9ac02c97-bdc4-4d99-a470-4f7fa2072d88.jpg
"Хобби, досуг",https://mybook.ru/catalog/hobbi-dosug/books/,Внутренняя инженерия. Путь крадости. Практическое руководство отйога,Садхгуру,"Человек – самый сложный механизм на планете, а йога – инструкция по его применению. Так считает Садхгуру – йог, мистик и коуч ведущих компаний мира. Эта увлекательная книга основана на разработанной им системе «Внутренняя инженерия», призванной убрать с йоги культурные наслоения и представить ее как технологию достижения радости и благополучия, доступную любому человеку. Руководствуясь этой древней мудростью, поданной в современном ключе, каждый может сделать свою жизнь именно такой, какой хочет.",https://mybook.ru/author/sadhguru/vnutrennyaya-inzheneriya-put-k-radosti-praktichesk/,https://i2.mybook.io/p/x756/book_covers/59/02/5902f663-becc-49b5-bd4e-b684d4747902.jpg
"Хобби, досуг",https://mybook.ru/catalog/hobbi-dosug/books/,Вкус. Кулинарные мемуары,Стэнли Туччи,"Стэнли Туччи вырос в италоамериканской семье, которая уделяла огромное внимание еде и каждый вечер собиралась за кухонным столом. В этой книге он не только делится самыми разными рецептами, но и рассказывает связанные с ними удивительные истории.",https://mybook.ru/author/stenli-tuchchi/vkus-kulinarnye-memuary/,https://i2.mybook.io/p/x756/book_covers/ce/54/ce5474ea-3bc0-4362-afd6-543a9f02a01b.jpg
"Хобби, досуг",https://mybook.ru/catalog/hobbi-dosug/books/,"Фениксы исфинксы. Дамы Ренессанса впоэзии, картинах ижизни",Софья Багдасарова,"Про красавицу Лукрецию Борджиа, развратную и коварную, слышали все. Но в ренессансной Италии были и другие, не менее яркие, женщины: поэтессы, писательницы, певицы, хозяйки салонов, монахини, куртизанки и фаворитки монархов, а также, разумеется, художницы и натурщицы. Сплетая историю культуры итальянского Возрождения, без этих женщин не обойтись. Однако имена их затерялись в веках, а лица позабыты. Новеллы, представленные в этой книге, реконструируют для нас историю их жизни, рассказывая о том вдохновении, которое они рождали в мужчинах, и праве на творчество и свободу, за которые эти женщины боролись сами. Книга состоит из 15 рассказов, раскрывающих тайны знаменитых картин и позабытых стихов. Факты, имена и даты в ней – подлинные, а вот эмоции в большинстве случаев реконструированы автором. Ведь хроники той эпохи, перечисляя факты, обычно молчат про чувства, любовь и слезы. А еще, говоря об эпохе Возрождения, конечно же, нельзя обойтись без произведений искусства, поэтому в этой книге множество репродукций картин и статуй, рассказывающих о героинях. Они сопровождаются искусствоведческими аннотациями – благодаря им читатель глубже проникнет в историю искусства Ренессанса, в особенности в эволюцию портретного жанра. Автор книги: Софья Багдасарова – искусствовед, дважды номинант премии «Просветитель». Автор бестселлеров «Воры, вандалы и идиоты», «Омерзительное искусство», «Апокалипсис в искусстве», «Лев Толстой очень любил детей…».",https://mybook.ru/author/sofya-bagdasarova/feniksy-i-sfinksy-damy-renessansa-v-poezii-kartina/,https://i2.mybook.io/p/x756/book_covers/2d/dd/2dddea6e-b1ec-4a99-8ce7-73e633144f07.jpg
"Хобби, досуг",https://mybook.ru/catalog/hobbi-dosug/books/,Взгляд внутрь болезни. Все секреты хронических итаинственных заболеваний иэффективные способы ихполного исцеления,Энтони Уильям,"Своей книгой «Взгляд внутрь болезни» медик-медиум Энтони Уильям помог миллионам людей избавиться от проблем со здоровьем, против которых официальная медицина оказалась бессильна. Теперь Энтони возвращается с полностью обновленным и дополненным изданием книги, в которой он впервые открыл дверь к знанию об исцелении и поделился своим 30-летним опытом возвращения людей к здоровой и полноценной жизни.",https://mybook.ru/author/entoni-uilyam/vzglyad-vnutr-bolezni-vse-sekrety-hronicheskih-i-t/,https://i2.mybook.io/p/x756/book_covers/6c/bc/6cbc2485-d88f-417d-87ec-e2dcc9970c65.jpg
"Хобби, досуг",https://mybook.ru/catalog/hobbi-dosug/books/,Уличный кот поимениБоб. Как человек икот обрели надежду наулицах Лондона,Джеймс Боуэн,"Их было двое – уличный музыкант и рыжий кот. Два одиноких существа однажды повстречались на улицах Лондона, и эта встреча навсегда изменила их жизни. Кот Боб спас своего хозяина от тяжелой наркотической зависимости и стал его талисманом. Четвероногий друг помог музыканту Джеймсу поверить в себя и свой талант. Сегодня эта парочка стала знаменитой на всю Европу. Книга «Уличный кот по имени Боб» описывает долгий и тяжелый путь, который герои прошли в поисках своего счастья. Их история полна радостей, побед, падений и разочарований. Но одно можно сказать наверняка: Боб и Джеймс – великолепный образец единения душ питомца и хозяина.",https://mybook.ru/author/dzhejms-bouen/ulichnyj-kot-po-imeni-bob-kak-chelovek-i-kot-obrel/,https://i3.mybook.io/p/x756/book_covers/c9/93/c993ef31-2464-47b7-b51e-3a3cb9451179.jpg
"Хобби, досуг",https://mybook.ru/catalog/hobbi-dosug/books/,Hygge. Секрет датского счастья,Майк Викинг,"В Рейтинге стран мира по уровню счастья ООН датчане регулярно занимают первое место. Но как им удается радоваться жизни, когда за окном скверная погода, день так короток, что его и не заметишь, а на работе нескончаемый аврал? Для этого у датчан имеется собственная жизненная философия, которая укладывается в несколько немудреных правил, позволяющих создать атмосферу покоя, тепла и дружелюбия,– хюгге. О том, что это такое, рассказывает в своей книге Майк Викинг, основатель и руководитель знаменитого Института исследования счастья в Копенгагене.",https://mybook.ru/author/majk-viking/hygge-sekret-datskogo-schastya/,https://i1.mybook.io/p/x756/book_covers/0b/0a/0b0a6a9f-7e91-44cd-80f6-e869ea398523.jpg
"Хобби, досуг",https://mybook.ru/catalog/hobbi-dosug/books/,"99 глупых вопросов обискусстве иеще один, которые иногда задают экскурсоводу вхудожественном музее",Алина Никонова,"Все мы в разной степени что-то знаем об искусстве, что-то слышали, что-то случайно заметили, а в чем-то глубоко убеждены с самого детства. Когда мы приходим в музей, то посредником между нами и искусством становится экскурсовод. Именно он может ответить здесь и сейчас на интересующий нас вопрос. Но иногда по той или иной причине ему не удается это сделать, да и не всегда мы решаемся о чем-то спросить.",https://mybook.ru/author/alina-nikonova/99-glupyh-voprosov-ob-iskusstve-i-eshe-odin-kotory/,https://i1.mybook.io/p/x756/book_covers/5d/d7/5dd7c2b3-5851-4a38-9787-65c351b56b31.jpg
"Хобби, досуг",https://mybook.ru/catalog/hobbi-dosug/books/,Мир глазами кота Боба. Новые приключения человека иего рыжего друга,Джеймс Боуэн,"Музыкант, опустившийся на самое дно, и рыжий кот, оказавшийся на улице,– их судьба могла бы оказаться очень печальной, но однажды они встретились и помогли друг другу. Боб обрел дом, а Джеймс научился ответственности и начал новую жизнь.",https://mybook.ru/author/dzhejms-bouen/mir-glazami-kota-boba-novye-priklyucheniya-chelove/,https://i1.mybook.io/p/x756/book_covers/9c/bc/9cbc6612-bf39-4c7e-9fed-258d0fd16177.jpg
"Хобби, досуг",https://mybook.ru/catalog/hobbi-dosug/books/,"Как говорить, чтобы дети слушали, икак слушать, чтобы дети говорили",Элейн Мазлиш,"Порой, глядя на детей, можно подумать, что они – существа из другого мира и быть с ними на одной волне трудно. Но это ощущение пройдет, если вы прочитаете книгу американских экспертов в области воспитания детей «Как говорить, чтобы дети слушали, и как слушать, чтобы дети говорили». Книга поможет вам оставить позади упреки и обиды и перейти к конструктивному построению отношений. Теперь вам не нужно будет «стучаться» к ребенку, вы сможете без конфликтов доносить собственные мысли и просьбы. Адель Фабер и Элейн Мазлиш представляют доступное, четкое и написанное с юмором руководство. Его можно многократно перечитывать, ведь здесь нет скучной теории, а только практические и проверенные опытным путем рекомендации, подкрепленные жизненными примерами. Книга составлена по принципу рабочей тетради. Изучив ту или иную тему, вы сможете выполнить ряд заданий, ответить на вопросы, продумать варианты диалогов.",https://mybook.ru/author/elejn-mazlish/kak-govorit-chtoby-deti-slushali-i-kak-slushat-cht/,https://i1.mybook.io/p/x756/book_covers/7b/4b/7b4b1615-20b0-4553-80c8-778cfcf50255.jpg
"Хобби, досуг",https://mybook.ru/catalog/hobbi-dosug/books/,"Правило № 1— никогда небыть № 2. Агент Павла Дацюка, Никиты Кучерова, Артемия Панарина, Никиты Зайцева иНикиты Сошникова осекретах побед",Дэн Мильштейн,"Дэн Мильштейн – основатель компании GoldStar и один из самых известных хоккейных агентов, представляющий интересы россиян в НХЛ. Благодаря ему Павел Дацюк, Никита Кучеров, Артемий Панарин и другие звезды хоккейной сборной России добились больших успехов за рубежом. Дэн впервые делится психологическими стратегиями, благодаря которым он и его подопечные кардинально изменили свою жизнь. Он научит, как в погоне за своей мечтой никогда не опускать руки. Правильно расставлять приоритеты. Выявлять свои недостатки и превращать их в достоинства, чтобы преуспеть в любимом деле и разбогатеть.",https://mybook.ru/author/den-milshtejn/pravilo-1-nikogda-ne-byt-2-agent-pavla-dacyuka-nik/,https://i1.mybook.io/p/x756/book_covers/91/68/9168124f-9451-4247-ae95-a18a45536729.jpg
Эзотерика,https://mybook.ru/catalog/ezoterika/books/,Подсознание можетвсё!,Джон Кехо,"Использование огромных резервов, скрытых в подсознании каждого человека, позволяет решать самые сложные повседневные проблемы, когда логика оказывается бессильной. Разработанная автором этой книги программа поможет вам активизировать безграничные ресурсы собственного головного мозга, чтобы изменить свою жизнь к лучшему раз и навсегда.",https://mybook.ru/author/dzhon-keho/podsoznanie-mozhet-vsyo/,https://i1.mybook.io/p/x756/book_covers/c8/f5/c8f526bb-97bd-4a93-a295-f3f98a7d1a48.jpg
Эзотерика,https://mybook.ru/catalog/ezoterika/books/,"Сила подсознания, или Как изменить жизнь за4 недели",Джо Диспенза,"Книга-сенсация ‒ №1 среди книг по самопомощи. Нет необходимости смиряться с реальностью и постоянно подстраиваться, ведь в любой момент мы можем изменить свою жизнь. Автор мировых бестселлеров по развитию мозга, профессор нейрохимии и нейробиологии, доктор Джо Диспенза предлагает научный подход к изменению жизни. Его уникальная программа рассчитана на 4 недели, за это время она научит вас работать со своим подсознанием, чтобы достичь желаемого ‒ вам остается только решить, что конкретно вы хотите изменить в своей жизни. Эта умная, содержательная и насыщенная практическим материалом книга поможет вам освободиться из плена эмоций, наполнить жизнь здоровьем, счастьем и изобилием. Каждый, кто прочтет эту книгу и воспользуется методикой доктора Диспензы, не пожалеет о затраченных усилиях.",https://mybook.ru/author/dzho-dispenza/sila-podsoznaniya-ili-kak-izmenit-zhizn-za-4-nedel/,https://i1.mybook.io/p/x756/book_covers/ba/7a/ba7a0fbc-aaee-41fb-ac6f-71e2b6d78fa1.jpg
Эзотерика,https://mybook.ru/catalog/ezoterika/books/,Трансерфинг реальности. Ступень I: Пространство вариантов,Вадим Зеланд,"«Пространство вариантов» – это первая книга трилогии Вадима Зеланда «Трансерфинг реальности». Речь в ней идет об очень странных и необычных вещах. Это настолько шокирует, что не хочется верить. Но вера и не потребуется – вы сами во всем убедитесь. Только будьте готовы к тому, что после чтения ваше привычное мировоззрение рухнет, ведь книга несет ошеломляющие своей дерзостью идеи.",https://mybook.ru/author/vadim-zeland/prostranstvo-variantov/,https://i3.mybook.io/p/x756/book_covers/89/a7/89a70e80-1e92-4759-a6db-632996fb0a0e.jpg
Эзотерика,https://mybook.ru/catalog/ezoterika/books/,"Счастливый карман, полный денег. Формирование сознания изобилия",Дэвид Кэмерон Джиканди,"Невероятно вдохновляющая книга о многих вещах, которые должны привести нас к богатству, радости и изобилию.",https://mybook.ru/author/devid-kemeron-dzhikandi/schastlivyj-karman-polnyj-deneg-formirovanie-sozna/,https://i1.mybook.io/p/x756/book_covers/f8/51/f8513493-eacf-433b-a426-2098ae3ac168.jpg
Эзотерика,https://mybook.ru/catalog/ezoterika/books/,"Радикальное Прощение. Духовная технология для исцеления взаимоотношений, избавления отгнева ичувства вины, нахождения взаимопонимания влюбой ситуации",Колин Типпинг,"Вотличие отдругих форм прощения, истинное прощение легко достижимо и происходит практически мгновенно. Предлагаемые здесь простые и доступные методы помогут вам избавиться от эмоционального груза прошлого.",https://mybook.ru/author/kolin-tipping-2/radikalnoe-proshenie-duhovnaya-tehnologiya-dlya-is/,https://i1.mybook.io/p/x756/book_covers/4a/d7/4ad72192-9885-42b3-bd12-796b65f7d2f8.jpg
Эзотерика,https://mybook.ru/catalog/ezoterika/books/,Трансляция мысли,Побуждение Ума,"Каждый кому попадется в руки эта книга, дочитает ее до конца. Не надо верить в то, о чем здесь написано, это не религия, все это работает и так. Эта книга научит вас делать первый шаг к созданию вокруг себя мира несколько другого и отличного от того, который вас сейчас окружает. Да, мастером управления вселенной вы не станете, но текст просочившийся в ваше сознание, запустит в вас новые, ранее неиспользуемые механизмы. Прочитав эту книгу до конца, вы обретете умение решать где и кем вы являетесь. Все самое важное я вложил в эти строчки. Все имеющиеся знания сжаты и сконцентрированы по максимуму, с той целью, чтобы в вашем подсознании посадить семя умения создавать свой мир. Каждый желающий, может зайти в мое сообщество в Вконтакте ( http://vk.com/fkdreams ) и задать вопрос, о технике или методике. Хотите управлять этим миром? Я научу вас!",https://mybook.ru/author/pobuzhdenie-uma/translyaciya-mysli/,https://i1.mybook.io/p/x756/book_covers/e6/ff/e6ffd247-5ae7-4d38-b375-77cdd70885ff.jpg
Эзотерика,https://mybook.ru/catalog/ezoterika/books/,Сам себе плацебо: как использовать силу подсознания для здоровья ипроцветания,Джо Диспенза,"Можно ли исцелиться одной силой мысли – без препаратов или хирургического вмешательства? Это происходит гораздо чаще, чем мы можем себе представить. Феноменальные научные исследования, основанные на открытиях в области нейробиологии, психологии, гипноза и квантовой физики, доказали: для мозга нет разницы между воображаемым переживанием и реальностью. Это дает нам возможность строить свою жизнь так, как мы этого хотим. В каждого из нас встроена возможность исцеления.",https://mybook.ru/author/dzho-dispenza/sam-sebe-placebo-kak-ispolzovat-silu-podsoznaniya/,https://i2.mybook.io/p/x756/book_covers/46/f4/46f463fb-e0ff-4344-80ce-a2ec71b03d0e.jpg
Эзотерика,https://mybook.ru/catalog/ezoterika/books/,The Power of Now. Сила настоящего,Экхарт Толле,"Все проблемы, страдания иболь порождаются нашим эгоистичным умом, цепляющимся засвое ложное «я». Вырваться изего плена можно только через абсолютное присутствие вНастоящем – единственно реальном моменте жизни. Именно вНастоящем мыобретаем свою истинную суть, атакже радость и понимание того, что целостность и совершенство есть нецель, а реальность, доступная нам уже сейчас.",https://mybook.ru/author/ekhart-tolle-3/the-power-of-now-sila-nastoyashego/,https://i2.mybook.io/p/x756/book_covers/23/f8/23f82b6a-c68a-49c5-96e2-2107f038a71a.jpg
Эзотерика,https://mybook.ru/catalog/ezoterika/books/,Две жизни. Часть1,Конкордия Антарова,"В этом романе есть все – захватывающий сюжет, интрига, мелодрама, мистика, борьба добра и зла, черные маги, погони и преследования. Но помимо всего, в романе есть нечто, что превращает его в подлинный источник духовной мудрости Востока, а именно – изложение основ философско-эзотерических знаний и психологических закономерностей духовного развития человека. Главный герой этой книги не маг вроде Гарри Поттера, а ученик духовных Учителей Востока. А знания, которые он получает от них, имеют реальную практическую пользу для каждого читателя. За долгую историю романа его оценило не одно поколение любителей литературных открытий. Конечно, встречаются разные мнения о нем, но чаще всего отзывы читателей единодушны: «Книга, которая зажигает сердца!», «Обязательна к прочтению!», «Моя настольная книга».",https://mybook.ru/author/konkordiya-antarova/dve-zhizni-misticheskij-roman-chast-1/,https://i2.mybook.io/p/x756/book_covers/70/e4/70e4fad0-5d47-4c20-943d-bdf55e7dd52b.jpg
